"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Aaron Luchuk",1997-04-05,"C","Windsor Spitfires",5,1,1,2,0.4,67
"Aiden Jamieson",1996-03-23,"D","London Knights",16,0,2,2,0.12,67
"Anthony Salinitri",1998-03-05,"C","Sarnia Sting",7,2,0,2,0.29,100
"Ben Fanjoy",1997-05-10,"C","Ottawa 67's",5,0,2,2,0.4,100
"Ben Hawerchuk",1998-03-27,"LW","Barrie Colts",15,0,2,2,0.13,100
"Brady Lyle",1999-06-06,"D","North Bay Battalion",11,0,2,2,0.18,67
"Brandon Crawley",1997-02-02,"D","London Knights",17,0,2,2,0.12,67
"Brandon Prophet",1996-06-03,"D","Peterborough Petes",7,2,0,2,0.29,100
"Cam Dineen",1998-06-19,"D","North Bay Battalion",11,0,2,2,0.18,25
"Damian Bourne",1996-02-11,"LW","Mississauga Steelheads",7,1,1,2,0.29,100
"Daniel Nikandrov",1995-02-03,"C","Peterborough Petes",7,1,1,2,0.29,100
"Dmitrii Sergeev",1996-03-26,"D","Kitchener Rangers",4,0,2,2,0.5,100
"Domenico Commisso",1998-02-19,"C","Oshawa Generals",5,2,0,2,0.4,40
"Dominik Masin",1996-02-01,"D","Peterborough Petes",7,0,2,2,0.29,67
"Eric Henderson",1998-04-23,"LW","Oshawa Generals",5,1,1,2,0.4,50
"Frank Hora",1996-06-01,"D","Kitchener Rangers",9,0,2,2,0.22,67
"Gabe  Guertler",1995-05-03,"C","Sault Ste. Marie Greyhounds",12,2,0,2,0.17,50
"Giordano Finoro",1998-05-17,"C","Barrie Colts",15,1,1,2,0.13,100
"Gustaf Franzen",1996-09-22,"C","Kitchener Rangers",9,1,1,2,0.22,67
"Jacob Ball",1999-01-16,"LW","North Bay Battalion",11,1,1,2,0.18,100
"Jalen Chatfield",1996-05-16,"D","Windsor Spitfires",5,2,0,2,0.4,100
"Jared Walsh",1996-05-17,"D","Mississauga Steelheads",7,1,1,2,0.29,67
"Jason Robertson",1999-07-22,"LW","Kingston Frontenacs",4,1,1,2,0.5,100
"Jeff King",1996-02-23,"D","Sarnia Sting",7,0,2,2,0.29,100
"Joe Manchurek",1996-08-10,"LW","Oshawa Generals",5,2,0,2,0.4,100
"Johnny Corneil",1997-08-16,"C","Niagara IceDogs",17,1,1,2,0.12,67
"Josh Jacobs",1996-02-15,"D","Sarnia Sting",7,0,2,2,0.29,40
"Justin Murray",1998-08-22,"D","Barrie Colts",15,1,1,2,0.13,67
"Keigan Goetz",1996-09-07,"RW","Barrie Colts",13,0,2,2,0.15,100
"Kenny Huether",1997-08-06,"RW","Oshawa Generals",5,0,2,2,0.4,100
"Liam Hawel",1999-04-18,"C","Sault Ste. Marie Greyhounds",12,0,2,2,0.17,100
"Liam Murray",1997-06-28,"D","Kingston Frontenacs",9,0,2,2,0.22,100
"Logan Brown",1998-03-05,"C","Windsor Spitfires",5,0,2,2,0.4,33
"Mads Eller",1995-06-25,"LW","Windsor Spitfires",5,1,1,2,0.4,100
"Marcus Crawford",1997-03-21,"D","Saginaw Spirit",4,0,2,2,0.5,100
"Matthew Kreis",1997-08-01,"C","Saginaw Spirit",4,0,2,2,0.5,67
"Max Jones",1998-02-17,"LW","London Knights",6,1,1,2,0.33,100
"Mitchell Stephens",1997-02-05,"C","Saginaw Spirit",4,2,0,2,0.5,67
"Mitchell Vande Sompel",1997-02-11,"D","Oshawa Generals",5,1,1,2,0.4,50
"Nathan Bastian",1997-12-06,"RW","Mississauga Steelheads",5,0,2,2,0.4,50
"Owen Tippett",1999-02-16,"RW","Mississauga Steelheads",7,0,2,2,0.29,67
"Patrick White",1996-02-13,"LW","Sarnia Sting",6,1,1,2,0.33,100
"Petrus Palmu",1997-07-16,"RW","Owen Sound Attack",6,1,1,2,0.33,33
"Ryan McLeod",1999-09-21,"C","Mississauga Steelheads",7,0,2,2,0.29,100
"Sean Day",1998-01-09,"D","Mississauga Steelheads",7,1,1,2,0.29,67
"Stephen Desrocher",1996-01-26,"D","Kingston Frontenacs",9,0,2,2,0.22,33
"TJ Fergus",1997-03-25,"D","Erie Otters",13,0,2,2,0.15,100
"Tyler Hore",1995-10-25,"D","Sault Ste. Marie Greyhounds",12,0,2,2,0.17,100
"William Lochead",1998-03-30,"D","Niagara IceDogs",17,1,1,2,0.12,100
"Adrian Carbonara",1997-03-12,"RW","Barrie Colts",15,1,0,1,0.07,100
"Andrew Burns",1997-02-02,"D","Windsor Spitfires",5,0,1,1,0.2,100
"Artem Artemov",1997-01-17,"RW","Saginaw Spirit",4,0,1,1,0.25,100
"Austen Keating",1999-03-07,"LW","Ottawa 67's",5,1,0,1,0.2,100
"Austin Osmanski",1998-04-30,"D","Mississauga Steelheads",7,0,1,1,0.14,100
"Brendan Harrogate",1998-02-13,"RW","Mississauga Steelheads",2,1,0,1,0.5,100
"Brett Hargrave",1996-01-16,"C","North Bay Battalion",2,1,0,1,0.5,100
"Brett Neumann",1999-02-15,"C","Erie Otters",13,0,1,1,0.08,100
"Bryce Yetman",1997-02-21,"RW","Sault Ste. Marie Greyhounds",12,0,1,1,0.08,100
"Cameron Lizotte",1997-08-24,"D","Barrie Colts",15,0,1,1,0.07,100
"Chad Duchesne",1995-05-31,"D","Kingston Frontenacs",9,0,1,1,0.11,50
"Chad Heffernan",1996-03-22,"LW","London Knights",18,0,1,1,0.06,100
"Christian Girhiny",1998-08-21,"LW","Erie Otters",11,1,0,1,0.09,100
"Cody Caron",1996-05-28,"RW","Kingston Frontenacs",9,0,1,1,0.11,100
"Cole Carter",1998-07-06,"RW","Windsor Spitfires",5,0,1,1,0.2,100
"Conor Timmins",1998-09-18,"D","Sault Ste. Marie Greyhounds",12,0,1,1,0.08,100
"Damir Sharipzyanov",1996-02-17,"D","Owen Sound Attack",6,0,1,1,0.17,25
"Daniil Vertiy",1998-11-12,"LW","North Bay Battalion",11,0,1,1,0.09,50
"Dante Salituro",1996-11-15,"RW","Ottawa 67's",5,1,0,1,0.2,25
"Elijah Roberts",1999-01-23,"D","Kitchener Rangers",5,0,1,1,0.2,100
"Evan de Haan",1995-02-15,"D","Ottawa 67's",5,1,0,1,0.2,100
"Frankie Pucci",1997-01-18,"LW","Sault Ste. Marie Greyhounds",10,1,0,1,0.1,100
"Gabriel Vilardi",1999-08-16,"C","Windsor Spitfires",5,1,0,1,0.2,25
"Greg DiTomaso",1996-03-12,"D","Barrie Colts",15,0,1,1,0.07,25
"Hayden McCool",1997-04-11,"C","Windsor Spitfires",5,0,1,1,0.2,100
"Jacob Cascagnette",1997-03-22,"C","Kitchener Rangers",9,0,1,1,0.11,100
"Jacob Middleton",1996-01-02,"D","Ottawa 67's",5,0,1,1,0.2,50
"Jacob Paquette",1999-05-26,"D","Kingston Frontenacs",9,0,1,1,0.11,50
"Jason Smith",1997-04-27,"C","Mississauga Steelheads",7,0,1,1,0.14,100
"Jesse Barwell",1997-05-08,"C","Saginaw Spirit",4,0,1,1,0.25,33
"Johnathon Schaefer",1998-04-04,"D","Niagara IceDogs",1,1,0,1,1,100
"Josh Sterk",1995-01-17,"C","Owen Sound Attack",6,1,0,1,0.17,20
"Keaton Middleton",1998-02-10,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Kevin Hancock",1998-03-02,"LW","Owen Sound Attack",6,1,0,1,0.17,50
"Kevin Spinozzi",1996-05-23,"D","Sarnia Sting",7,0,1,1,0.14,50
"Kody Gagnon",1997-01-02,"D","Barrie Colts",1,1,0,1,1,100
"Kyle Jenkins",1996-04-22,"D","Peterborough Petes",7,0,1,1,0.14,50
"Logan Stanley",1998-05-26,"D","Windsor Spitfires",5,1,0,1,0.2,100
"Marcus Dickerson",1998-01-22,"RW","Mississauga Steelheads",7,0,1,1,0.14,100
"Mark Shoemaker",1997-09-28,"D","North Bay Battalion",11,0,1,1,0.09,33
"Matt  Spencer",1997-03-24,"D","Peterborough Petes",7,0,1,1,0.14,100
"Matthew Timms",1998-05-12,"D","Peterborough Petes",7,0,1,1,0.14,50
"Mike Davies",1997-02-05,"LW","Saginaw Spirit",4,1,0,1,0.25,100
"Miles Liberati",1995-06-21,"D","Kitchener Rangers",9,1,0,1,0.11,25
"Nick Magyar",1996-05-29,"RW","Kitchener Rangers",9,1,0,1,0.11,100
"Nick Suzuki",1999-08-10,"C","Owen Sound Attack",6,1,0,1,0.17,50
"Nicolas Hague",1998-12-05,"D","Mississauga Steelheads",7,0,1,1,0.14,50
"Patrick Sanvido",1996-06-28,"D","Windsor Spitfires",5,0,1,1,0.2,100
"Ryan McGregor",1999-01-29,"LW","Sarnia Sting",7,1,0,1,0.14,100
"Ryan Verbeek",1996-06-02,"LW","Kingston Frontenacs",7,1,0,1,0.14,100
"Sam  Studnicka",1995-01-15,"C","Sarnia Sting",7,0,1,1,0.14,33
"Sam Harding",1997-03-31,"C","Oshawa Generals",5,0,1,1,0.2,100
"Santino Centorame",1996-04-28,"D","Owen Sound Attack",6,0,1,1,0.17,20
"Stefan LeBlanc",1996-03-16,"D","Mississauga Steelheads",7,0,1,1,0.14,100
"Stephen Gibson",1997-03-03,"D","Mississauga Steelheads",7,0,1,1,0.14,100
"Tyler Nother",1998-02-07,"D","Windsor Spitfires",5,0,1,1,0.2,100
"Will Petschenig",1995-02-03,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Zach Shankar",1997-01-28,"D","North Bay Battalion",11,0,1,1,0.09,100
"Zachary Magwood",1998-04-22,"C","Barrie Colts",9,0,1,1,0.11,100
"Adam Craievich",1997-05-09,"RW","Ottawa 67's",2,0,0,0,0,NA
"Alex Black",1997-09-12,"D","Sarnia Sting",7,0,0,0,0,NA
"Alexandre Renaud",1996-02-26,"LW","Oshawa Generals",5,0,0,0,0,NA
"Ben Jones",1999-02-26,"C","Niagara IceDogs",6,0,0,0,0,NA
"Blake Clarke",1996-01-24,"LW","Saginaw Spirit",3,0,0,0,0,NA
"Brad Chenier",1999-01-20,"LW","North Bay Battalion",10,0,0,0,0,NA
"Brandon Lindberg",1996-09-24,"C","Sarnia Sting",7,0,0,0,0,0
"Brendan Lemieux",1996-03-15,"LW","Windsor Spitfires",3,0,0,0,0,0
"Brock Perry",1998-01-20,"LW","Sarnia Sting",1,0,0,0,0,NA
"Brock Welsh",1998-04-09,"RW","Oshawa Generals",2,0,0,0,0,NA
"Bryson Cianfrone",1995-02-14,"C","Owen Sound Attack",6,0,0,0,0,0
"C.J. Clarke",1999-02-08,"RW","Peterborough Petes",7,0,0,0,0,NA
"Chase Campbell",1998-06-24,"RW","Ottawa 67's",4,0,0,0,0,NA
"Chris Martenet",1996-09-25,"D","London Knights",18,0,0,0,0,NA
"Christian  Fischer",1997-04-15,"RW","Windsor Spitfires",5,0,0,0,0,0
"Cole Coskey",1999-06-01,"RW","Saginaw Spirit",4,0,0,0,0,NA
"Connor Chatham",1995-10-30,"RW","Windsor Spitfires",5,0,0,0,0,0
"Connor Graham",1996-01-02,"LW","Ottawa 67's",5,0,0,0,0,NA
"Connor Warnholtz",1998-07-01,"LW","Ottawa 67's",1,0,0,0,0,NA
"Conor McGlynn",1995-06-19,"C","Kingston Frontenacs",9,0,0,0,0,0
"Cristiano DiGiacinto",1996-01-10,"LW","Windsor Spitfires",5,0,0,0,0,0
"Daniel Robertson",1997-06-04,"D","Oshawa Generals",5,0,0,0,0,NA
"David Pearce",1998-01-09,"LW","Ottawa 67's",4,0,0,0,0,NA
"Devon Paliani",1996-10-10,"C","Sarnia Sting",7,0,0,0,0,NA
"Doug Blaisdell",1997-02-20,"D","Kitchener Rangers",9,0,0,0,0,NA
"Drake Rymsha",1998-08-06,"C","Ottawa 67's",5,0,0,0,0,NA
"Eddie Schulz",1998-04-19,"C","Peterborough Petes",3,0,0,0,0,NA
"Evan Bouchard",1999-10-20,"D","London Knights",10,0,0,0,0,0
"Franco Sproviero",1998-08-05,"D","Sarnia Sting",5,0,0,0,0,NA
"Graeme Brown",1996-05-16,"D","Kingston Frontenacs",6,0,0,0,0,NA
"Hayden Davis",1999-07-21,"D","Niagara IceDogs",5,0,0,0,0,NA
"Haydn Hopkins",1997-03-07,"C","Erie Otters",13,0,0,0,0,NA
"Hudson Wilson",1999-05-03,"D","Ottawa 67's",2,0,0,0,0,NA
"Jack Studnicka",1999-02-18,"C","Oshawa Generals",5,0,0,0,0,NA
"Jacob Friend",1997-07-28,"D","Owen Sound Attack",6,0,0,0,0,NA
"Jaden Lindo",1996-01-11,"RW","Owen Sound Attack",6,0,0,0,0,NA
"Jake  Harrison",1996-06-17,"RW","Mississauga Steelheads",1,0,0,0,0,NA
"Jake Henderson",1997-02-12,"RW","Kitchener Rangers",5,0,0,0,0,NA
"Jeremiah Addison",1996-10-21,"LW","Ottawa 67's",4,0,0,0,0,0
"Jonah Gadjovich",1998-10-12,"LW","Owen Sound Attack",6,0,0,0,0,0
"Joseph Garreffa",1999-08-09,"RW","Kitchener Rangers",1,0,0,0,0,NA
"Josh Coyle",1997-07-27,"C","Peterborough Petes",4,0,0,0,0,NA
"Justin Brack",1996-02-04,"LW","Owen Sound Attack",4,0,0,0,0,NA
"Justin Brazeau",1998-02-02,"RW","North Bay Battalion",11,0,0,0,0,NA
"Kole Sherwood",1997-01-22,"RW","London Knights",7,0,0,0,0,NA
"Kyle Auger",1999-01-02,"D","Windsor Spitfires",2,0,0,0,0,NA
"Kyle MacLean",1999-04-29,"LW","Oshawa Generals",5,0,0,0,0,NA
"Kyle Potts",1998-05-26,"C","North Bay Battalion",11,0,0,0,0,NA
"Liam Dunda",1997-09-15,"LW","Owen Sound Attack",6,0,0,0,0,NA
"Lucas Chiodo",1998-10-31,"LW","Barrie Colts",3,0,0,0,0,NA
"Lukas Lofquist",1996-01-16,"LW","Oshawa Generals",5,0,0,0,0,0
"Luke Boka",1999-06-12,"RW","Windsor Spitfires",5,0,0,0,0,NA
"Makar Tokarev",1998-01-02,"LW","Sault Ste. Marie Greyhounds",6,0,0,0,0,NA
"Markus Niemelainen",1998-06-08,"D","Saginaw Spirit",4,0,0,0,0,NA
"Markus Phillips",1999-03-21,"D","Owen Sound Attack",6,0,0,0,0,NA
"Matt Latin",1997-03-18,"LW","Oshawa Generals",2,0,0,0,0,NA
"Matthew Struthers",1999-12-26,"C","Owen Sound Attack",4,0,0,0,0,NA
"Max Kislinger",1998-02-11,"LW","North Bay Battalion",11,0,0,0,0,NA
"Michael Holmes",1997-02-03,"D","Saginaw Spirit",3,0,0,0,0,NA
"Mikhail Sergachev",1998-06-25,"D","Windsor Spitfires",5,0,0,0,0,0
"Misha Moor",1997-04-28,"D","Oshawa Generals",5,0,0,0,0,NA
"Nevin Guy",1995-06-11,"D","Ottawa 67's",3,0,0,0,0,0
"Nick Grima",1999-03-07,"D","Peterborough Petes",7,0,0,0,0,NA
"Nick McHugh",1999-02-13,"LW","Kitchener Rangers",3,0,0,0,0,NA
"Nicolas Mattinen",1998-03-05,"D","London Knights",5,0,0,0,0,0
"Noel Hoefenmayer",1999-01-06,"D","Ottawa 67's",4,0,0,0,0,NA
"Riley Bruce",1997-07-16,"D","North Bay Battalion",11,0,0,0,0,0
"Riley MacRae",1998-03-28,"LW","Erie Otters",1,0,0,0,0,NA
"Riley Stillman",1998-03-09,"D","Oshawa Generals",5,0,0,0,0,NA
"Robbie Burt",1999-05-29,"RW","Oshawa Generals",5,0,0,0,0,NA
"Robert Proner",1999-03-12,"D","Saginaw Spirit",2,0,0,0,0,NA
"Rocky Kaura",1997-04-12,"D","Saginaw Spirit",4,0,0,0,0,NA
"Roy Radke",1996-12-10,"RW","Barrie Colts",15,0,0,0,0,NA
"Ryan Cranford",1998-04-09,"RW","Kingston Frontenacs",9,0,0,0,0,NA
"Ryan Orban",1997-07-24,"D","Ottawa 67's",5,0,0,0,0,NA
"Sam Field",1998-02-04,"RW","Kingston Frontenacs",1,0,0,0,0,NA
"Sean Durzi",1998-10-21,"D","Owen Sound Attack",5,0,0,0,0,0
"Shaun Bily",1998-02-22,"C","Erie Otters",4,0,0,0,0,NA
"Stephen Templeton",1997-01-26,"D","Oshawa Generals",5,0,0,0,0,NA
"Sullivan Sparkes",1999-05-04,"C","Oshawa Generals",1,0,0,0,0,NA
"Ted Nichol",1997-01-04,"C","Kingston Frontenacs",9,0,0,0,0,0
"Thomas Schemitsch",1996-10-26,"D","Owen Sound Attack",6,0,0,0,0,0
"Travis Konecny",1997-03-11,"RW","Sarnia Sting",2,0,0,0,0,0
"Trent Mallette",1996-08-24,"RW","Ottawa 67's",5,0,0,0,0,NA
"Trenton Bourque",1998-06-11,"D","Owen Sound Attack",1,0,0,0,0,NA
"Tye Felhaber",1998-08-05,"LW","Saginaw Spirit",4,0,0,0,0,NA
"Tyler MacArthur",1997-05-25,"D","Owen Sound Attack",6,0,0,0,0,NA
"William Brown",1998-05-03,"D","Ottawa 67's",1,0,0,0,0,NA
"Zach Gallant",1999-03-06,"C","Peterborough Petes",7,0,0,0,0,NA
"Zach Poirier",1998-05-12,"RW","North Bay Battalion",10,0,0,0,0,0
"Zachary Core",1996-04-24,"D","Sarnia Sting",7,0,0,0,0,NA
