"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Jordan Kyrou",1998-05-05,"RW","Sarnia Sting",5,1,5,6,1.2,100
"Justin Bailey",1995-07-01,"RW","Sault Ste. Marie Greyhounds",14,3,3,6,0.43,43
"Liam Maaskant",1994-03-10,"D","Kitchener Rangers",6,2,4,6,1,100
"Mathew Santos",1995-03-16,"RW","North Bay Battalion",15,6,0,6,0.4,86
"Nathan Todd",1995-12-02,"RW","Ottawa 67's",6,2,4,6,1,100
"Nick Moutrey",1995-06-24,"RW","North Bay Battalion",15,3,3,6,0.4,46
"Stephen Desrocher",1996-01-26,"D","Oshawa Generals",21,3,3,6,0.29,50
"Victor Mete",1998-06-07,"D","London Knights",10,1,5,6,0.6,75
"Vince Dunn",1996-10-29,"D","Niagara IceDogs",8,4,2,6,0.75,60
"Anthony DeAngelo",1995-10-24,"D","Sault Ste. Marie Greyhounds",13,0,5,5,0.38,31
"Garrett Hooey",1994-06-02,"C","Barrie Colts",9,2,3,5,0.56,62
"Hayden Verbeek",1997-10-17,"LW","Sault Ste. Marie Greyhounds",14,0,5,5,0.36,100
"Jean Dupuy",1994-10-06,"C","Sault Ste. Marie Greyhounds",10,4,1,5,0.5,83
"Julius Bergman",1995-11-02,"D","London Knights",10,4,1,5,0.5,83
"Justin Scott",1995-08-13,"LW","Barrie Colts",9,1,4,5,0.56,71
"Mason Kohn",1997-05-03,"LW","Kitchener Rangers",6,1,4,5,0.83,100
"Max Domi",1995-03-02,"LW","London Knights",9,3,2,5,0.56,56
"Mikkel Aagaard",1995-10-18,"C","Niagara IceDogs",11,3,2,5,0.45,83
"Nevin Guy",1995-06-11,"D","Ottawa 67's",6,1,4,5,0.83,62
"Nick Paul",1995-03-20,"LW","North Bay Battalion",15,2,3,5,0.33,33
"Patrick Murphy",1995-01-10,"D","Erie Otters",20,0,5,5,0.25,83
"Ryan Kujawinski",1995-03-30,"C","North Bay Battalion",15,2,3,5,0.33,56
"Ryan Mantha",1996-06-18,"D","Niagara IceDogs",11,1,4,5,0.45,83
"Taylor Raddysh",1998-02-18,"RW","Erie Otters",20,3,2,5,0.25,83
"Zachary Senyshyn",1997-03-30,"RW","Sault Ste. Marie Greyhounds",14,3,2,5,0.36,71
"Aaron Berisha",1995-03-05,"RW","London Knights",10,1,3,4,0.4,80
"Alex Henriksson",1995-02-07,"RW","North Bay Battalion",15,1,3,4,0.27,67
"Andrew Mangiapane",1996-04-04,"C","Barrie Colts",9,2,2,4,0.44,40
"Ben Harpur",1995-01-12,"D","Barrie Colts",9,1,3,4,0.44,67
"Blake Speers",1997-01-02,"RW","Sault Ste. Marie Greyhounds",14,1,3,4,0.29,44
"Brian Brosnan",1995-04-22,"D","Niagara IceDogs",11,1,3,4,0.36,100
"Chris Carlisle",1994-12-16,"D","Oshawa Generals",18,0,4,4,0.22,80
"Daniel Milne",1994-03-24,"LW","Owen Sound Attack",5,2,2,4,0.8,67
"Darnell Nurse",1995-02-04,"D","Sault Ste. Marie Greyhounds",14,0,4,4,0.29,50
"David Miller",1996-09-25,"C","Kitchener Rangers",6,2,2,4,0.67,80
"Givani Smith",1998-02-27,"RW","Guelph Storm",9,1,3,4,0.44,80
"Graham Knott",1997-01-13,"LW","Niagara IceDogs",11,2,2,4,0.36,100
"Jack Hidi",1995-03-27,"LW","London Knights",10,3,1,4,0.4,80
"Jonathan Laser",1994-08-17,"D","Barrie Colts",9,2,2,4,0.44,100
"Josh Sterk",1995-01-17,"C","London Knights",10,0,4,4,0.4,67
"Kevin  Labanc",1995-12-12,"RW","Barrie Colts",9,1,3,4,0.44,67
"Marcus McIvor",1994-05-20,"D","North Bay Battalion",15,0,4,4,0.27,57
"Roy Radke",1996-12-10,"RW","Barrie Colts",9,4,0,4,0.44,100
"Sam  Studnicka",1995-01-15,"C","Ottawa 67's",6,1,3,4,0.67,80
"Sam Harding",1997-03-31,"C","Oshawa Generals",16,2,2,4,0.25,100
"Troy Donnay",1994-02-18,"D","Erie Otters",19,0,4,4,0.21,80
"Zach Wilkie",1997-02-24,"D","Niagara IceDogs",9,0,4,4,0.44,100
"Brandon Crawley",1997-02-02,"D","London Knights",10,0,3,3,0.3,100
"Brendan Lemieux",1996-03-15,"LW","Barrie Colts",5,1,2,3,0.6,100
"Cody Payne",1994-01-14,"RW","Niagara IceDogs",11,1,2,3,0.27,100
"Connor Boland",1994-11-29,"D","Sault Ste. Marie Greyhounds",14,0,3,3,0.21,100
"Darby Llewellyn",1996-07-19,"LW","Kitchener Rangers",6,2,1,3,0.5,75
"Erik Bradford",1994-10-19,"C","Owen Sound Attack",5,1,2,3,0.6,75
"Evan de Haan",1995-02-15,"D","Ottawa 67's",6,1,2,3,0.5,60
"Frank Hora",1996-06-01,"D","Kitchener Rangers",6,2,1,3,0.5,75
"Johnny Corneil",1997-08-16,"C","Niagara IceDogs",11,1,2,3,0.27,100
"Kurtis MacDermid",1994-03-25,"D","Erie Otters",12,0,3,3,0.25,60
"Matthew Kreis",1997-08-01,"LW","Barrie Colts",8,1,2,3,0.38,100
"Michael Webster",1995-05-24,"D","Barrie Colts",9,1,2,3,0.33,60
"Phil Baltisberger",1995-11-13,"D","Guelph Storm",8,1,2,3,0.38,60
"Robby Fabbri",1996-01-22,"C","Guelph Storm",9,1,2,3,0.33,75
"Stephen Nosad",1995-01-25,"RW","Barrie Colts",9,0,3,3,0.33,100
"Aaron Haydon",1996-01-06,"D","Niagara IceDogs",11,0,2,2,0.18,100
"Adam Mascherin",1998-06-06,"LW","Kitchener Rangers",6,1,1,2,0.33,100
"Aleksandar Mikulovich",1996-07-01,"D","Niagara IceDogs",5,1,1,2,0.4,67
"Anthony Salinitri",1998-03-05,"C","Sarnia Sting",5,0,2,2,0.4,100
"Austin  Kosack",1995-03-22,"D","North Bay Battalion",15,0,2,2,0.13,100
"Brandon Robinson",1995-10-13,"LW","Kitchener Rangers",6,1,1,2,0.33,50
"Brent Pedersen",1995-07-05,"LW","Oshawa Generals",21,0,2,2,0.1,67
"C.J. Garcia",1996-02-03,"D","Guelph Storm",8,1,1,2,0.25,50
"Cameron Lizotte",1997-08-24,"D","Peterborough Petes",3,0,2,2,0.67,100
"Chandler Yakimowicz",1996-01-26,"RW","London Knights",10,1,1,2,0.2,100
"Christopher Paquette",1998-03-27,"C","Niagara IceDogs",10,0,2,2,0.2,100
"Colton White",1997-05-03,"D","Sault Ste. Marie Greyhounds",14,0,2,2,0.14,100
"Cordell James",1996-06-14,"C","Barrie Colts",9,1,1,2,0.22,67
"Cory Genovese",1994-10-14,"D","Erie Otters",20,0,2,2,0.1,67
"Daniel Nikandrov",1995-02-03,"C","Sarnia Sting",5,0,2,2,0.4,67
"Davis Brown",1995-07-01,"LW","Sarnia Sting",5,0,2,2,0.4,100
"Garrett McFadden",1997-08-21,"D","Guelph Storm",9,0,2,2,0.22,33
"Gustaf Franzen",1996-09-22,"C","Kitchener Rangers",6,2,0,2,0.33,100
"Gustav Bouramman",1997-01-24,"D","Sault Ste. Marie Greyhounds",11,0,2,2,0.18,50
"Joel Wigle",1994-02-14,"RW","London Knights",9,1,1,2,0.22,100
"Josh Brown",1994-01-21,"D","Oshawa Generals",21,1,1,2,0.1,50
"Justin Brack",1996-02-04,"LW","Owen Sound Attack",5,1,1,2,0.4,100
"Keigan Goetz",1996-09-07,"RW","Sault Ste. Marie Greyhounds",12,1,1,2,0.17,100
"Kevin Spinozzi",1996-05-23,"D","Sarnia Sting",5,0,2,2,0.4,67
"Kyle Platzer",1995-03-04,"C","Owen Sound Attack",5,0,2,2,0.4,40
"Lawson Crouse",1997-06-23,"LW","Kingston Frontenacs",4,1,1,2,0.5,67
"Luke Cairns",1994-05-29,"LW","Guelph Storm",7,0,2,2,0.29,50
"Mitchell Vande Sompel",1997-02-11,"D","Oshawa Generals",21,1,1,2,0.1,14
"Nick Magyar",1996-05-29,"RW","Kitchener Rangers",6,0,2,2,0.33,67
"Nikita Korostelev",1997-02-08,"RW","Sarnia Sting",5,1,1,2,0.4,67
"Owen MacDonald",1996-05-24,"C","London Knights",10,1,1,2,0.2,67
"Pavel Zacha",1997-04-06,"C","Sarnia Sting",5,2,0,2,0.4,67
"Pius Suter",1996-05-24,"LW","Guelph Storm",9,1,1,2,0.22,40
"Stephen Harper",1995-03-25,"C","Belleville Bulls",4,1,1,2,0.5,50
"Stephen Pierog",1994-06-07,"C","Sarnia Sting",5,2,0,2,0.4,67
"Tim Gettinger",1998-04-14,"LW","Sault Ste. Marie Greyhounds",6,1,1,2,0.33,100
"Travis Barron",1998-08-17,"C","Ottawa 67's",6,1,1,2,0.33,100
"Will Petschenig",1995-02-03,"D","Oshawa Generals",15,0,2,2,0.13,100
"Zach Poirier",1998-05-12,"C","North Bay Battalion",15,1,1,2,0.13,100
"Adam Laishram",1997-04-08,"C","Belleville Bulls",4,0,1,1,0.25,100
"Aidan Wallace",1995-04-17,"C","Oshawa Generals",21,1,0,1,0.05,50
"Alex Lintuniemi",1995-09-23,"D","Ottawa 67's",6,1,0,1,0.17,33
"Alexandre Renaud",1996-02-26,"LW","Sarnia Sting",5,1,0,1,0.2,100
"Artem Artemov",1997-01-17,"RW","Saginaw Spirit",3,1,0,1,0.33,33
"Blake Clarke",1996-01-24,"LW","Saginaw Spirit",4,0,1,1,0.25,100
"Blake Siebenaler",1996-02-27,"D","Niagara IceDogs",11,0,1,1,0.09,100
"Brett Gustavsen",1994-03-13,"LW","Belleville Bulls",4,0,1,1,0.25,100
"Chadd Bauman",1995-08-08,"D","Barrie Colts",9,0,1,1,0.11,100
"Chris Bigras",1995-02-22,"D","Owen Sound Attack",5,1,0,1,0.2,33
"Chris Marchese",1994-02-23,"RW","Guelph Storm",9,1,0,1,0.11,25
"Connor Bunnaman",1998-04-16,"C","Kitchener Rangers",6,0,1,1,0.17,50
"Damir Sharipzyanov",1996-02-17,"D","Owen Sound Attack",5,0,1,1,0.2,33
"David Tomasek",1996-02-10,"C","Belleville Bulls",2,0,1,1,0.5,50
"Dmitrii Sergeev",1996-03-26,"D","Kitchener Rangers",6,0,1,1,0.17,50
"Eric  Cornel",1996-04-11,"RW","Peterborough Petes",5,0,1,1,0.2,100
"Ethan Szypula",1997-01-28,"C","Owen Sound Attack",4,1,0,1,0.25,100
"Evan McEneny",1994-05-22,"D","Kingston Frontenacs",4,1,0,1,0.25,50
"Greg  Betzold",1995-03-11,"LW","Peterborough Petes",5,1,0,1,0.2,50
"Greg DiTomaso",1996-03-12,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Hampus Olsson",1995-04-20,"RW","North Bay Battalion",15,0,1,1,0.07,100
"Hayden Hodgson",1996-03-02,"RW","Sarnia Sting",5,1,0,1,0.2,50
"Holden Cook",1994-07-28,"C","Owen Sound Attack",5,0,1,1,0.2,50
"Jacob Ringuette",1994-06-03,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Jarett Meyer",1996-10-13,"D","Owen Sound Attack",3,0,1,1,0.33,100
"Jeff King",1996-02-23,"D","Sarnia Sting",5,0,1,1,0.2,33
"Jeffrey Gilligan",1996-04-22,"C","Owen Sound Attack",5,1,0,1,0.2,50
"Jordan Subban",1995-03-03,"D","Belleville Bulls",4,1,0,1,0.25,33
"Josh Coyle",1997-07-27,"C","Peterborough Petes",5,0,1,1,0.2,100
"Josh Defarias",1997-03-28,"D","Sarnia Sting",1,0,1,1,1,100
"Josh Maguire",1996-06-30,"LW","Peterborough Petes",5,1,0,1,0.2,100
"Juho Lammikko",1996-01-29,"LW","Kingston Frontenacs",4,0,1,1,0.25,50
"Keaton Middleton",1998-02-10,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Kyle Jenkins",1996-04-22,"D","Peterborough Petes",5,1,0,1,0.2,50
"Kyle Wood",1996-05-04,"D","North Bay Battalion",15,0,1,1,0.07,9
"Liam Dunda",1997-09-15,"LW","Owen Sound Attack",5,0,1,1,0.2,100
"Mason Marchment",1995-06-18,"LW","Erie Otters",10,0,1,1,0.1,100
"Matt McCartney",1995-03-09,"C","Peterborough Petes",5,1,0,1,0.2,100
"Max Iafrate",1994-03-28,"D","Kitchener Rangers",6,0,1,1,0.17,50
"Medric Mercier",1996-10-17,"D","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,100
"Michael Clarke",1994-04-29,"C","Peterborough Petes",5,1,0,1,0.2,50
"Michael Cramarossa",1996-05-24,"LW","Belleville Bulls",4,1,0,1,0.25,33
"Michael Holmes",1997-02-03,"D","Saginaw Spirit",4,1,0,1,0.25,100
"Michael Turner",1995-09-23,"LW","Oshawa Generals",12,0,1,1,0.08,100
"Mike Davies",1997-02-05,"LW","Kitchener Rangers",6,0,1,1,0.17,50
"Miles Liberati",1995-06-21,"D","North Bay Battalion",15,0,1,1,0.07,33
"Mitchell Fitzmorris",1995-04-21,"LW","Niagara IceDogs",11,0,1,1,0.09,100
"Nathan Pancel",1994-01-05,"LW","Peterborough Petes",5,0,1,1,0.2,100
"Nick Pastorious",1996-05-09,"RW","Barrie Colts",2,0,1,1,0.5,100
"Niki Petti",1996-08-13,"C","Belleville Bulls",4,0,1,1,0.25,50
"Quentin Maksimovich",1996-03-30,"C","Erie Otters",20,0,1,1,0.05,100
"Rasmus Andersson",1996-10-27,"D","Barrie Colts",9,1,0,1,0.11,25
"Riley Bruce",1997-07-16,"D","North Bay Battalion",15,1,0,1,0.07,100
"Roland McKeown",1996-01-20,"D","Kingston Frontenacs",4,0,1,1,0.25,100
"Sam Bennett",1996-06-20,"C","Kingston Frontenacs",4,0,1,1,0.25,33
"Santino Centorame",1996-04-28,"D","Owen Sound Attack",5,1,0,1,0.2,100
"Steven Lorentz",1996-04-13,"C","Peterborough Petes",5,0,1,1,0.2,100
"Trent Mallette",1996-08-24,"RW","Ottawa 67's",6,0,1,1,0.17,50
"Troy Henley",1997-01-13,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Troy Lajeunesse",1997-05-20,"C","Sarnia Sting",5,1,0,1,0.2,100
"Vladislav Kodola",1996-10-30,"C","Saginaw Spirit",4,1,0,1,0.25,50
"Adam Bignell",1994-03-24,"D","Belleville Bulls",4,0,0,0,0,NA
"Adam Craievich",1997-05-09,"RW","Ottawa 67's",6,0,0,0,0,NA
"Adam Timleck",1998-02-26,"RW","Peterborough Petes",5,0,0,0,0,NA
"Adrian Carbonara",1997-03-12,"RW","Barrie Colts",7,0,0,0,0,NA
"Alex Black",1997-09-12,"D","Sarnia Sting",5,0,0,0,0,NA
"Alex Yuill",1995-05-27,"D","Belleville Bulls",4,0,0,0,0,NA
"Andrew Ming",1996-06-13,"LW","Belleville Bulls",3,0,0,0,0,NA
"Artem Vladimirov",1997-03-04,"D","Peterborough Petes",5,0,0,0,0,NA
"Austin Hall",1997-04-08,"D","Guelph Storm",9,0,0,0,0,NA
"Ben Fanjoy",1997-05-10,"RW","Ottawa 67's",6,0,0,0,0,NA
"Ben Hawerchuk",1998-03-27,"LW","Barrie Colts",9,0,0,0,0,NA
"Benjamin Gleason",1998-03-25,"D","London Knights",4,0,0,0,0,NA
"Brandon Lindberg",1996-09-24,"LW","Sarnia Sting",2,0,0,0,0,NA
"Brandon Lukezic",1996-01-13,"D","Ottawa 67's",1,0,0,0,0,NA
"Brandon Prophet",1996-06-03,"D","Barrie Colts",9,0,0,0,0,NA
"Brandon Saigeon",1998-06-14,"C","Belleville Bulls",4,0,0,0,0,NA
"Brett Welychka",1994-03-03,"RW","Belleville Bulls",4,0,0,0,0,0
"Brody Morris",1996-04-30,"D","Belleville Bulls",4,0,0,0,0,NA
"Chad Duchesne",1995-05-31,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Chase Stewart",1997-04-19,"D","Saginaw Spirit",4,0,0,0,0,NA
"Chiwetin Blacksmith",1997-05-30,"LW","Barrie Colts",1,0,0,0,0,NA
"Chris Martenet",1996-09-25,"D","London Knights",10,0,0,0,0,NA
"Cliff Pu",1998-06-03,"RW","London Knights",4,0,0,0,0,NA
"Cody Caron",1996-05-28,"RW","Kingston Frontenacs",4,0,0,0,0,NA
"Cole Candella",1998-02-13,"D","Belleville Bulls",1,0,0,0,0,NA
"Connor Brown",1995-07-22,"LW","Saginaw Spirit",4,0,0,0,0,0
"Connor Graham",1996-01-02,"LW","Ottawa 67's",2,0,0,0,0,NA
"Connor Walters",1997-06-05,"D","Owen Sound Attack",5,0,0,0,0,0
"Conor McGlynn",1995-06-19,"C","Kingston Frontenacs",4,0,0,0,0,NA
"Corey Pawley",1995-01-03,"LW","Kingston Frontenacs",3,0,0,0,0,NA
"Devon Paliani",1996-10-10,"C","Saginaw Spirit",4,0,0,0,0,0
"Doug Blaisdell",1997-02-20,"D","Kitchener Rangers",6,0,0,0,0,0
"Drake Rymsha",1998-08-06,"C","London Knights",10,0,0,0,0,NA
"Dylan Di Perna",1996-04-26,"D","Kitchener Rangers",6,0,0,0,0,NA
"Dylan Sadowy",1996-04-02,"LW","Saginaw Spirit",4,0,0,0,0,NA
"Jack Hanley",1998-04-20,"D","Belleville Bulls",1,0,0,0,0,NA
"Jack Kilgour",1997-12-10,"LW","Kitchener Rangers",1,0,0,0,0,NA
"Jacob  Graves",1995-03-28,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Jacob Busch",1996-07-10,"RW","Owen Sound Attack",2,0,0,0,0,NA
"Jacob Cascagnette",1997-03-22,"LW","Kitchener Rangers",6,0,0,0,0,NA
"Jacob Middleton",1996-01-02,"D","Ottawa 67's",6,0,0,0,0,0
"Jaden Lindo",1996-01-11,"RW","Owen Sound Attack",5,0,0,0,0,NA
"Jake Bricknell",1997-07-15,"RW","Belleville Bulls",3,0,0,0,0,NA
"Jake O'Donnell",1998-06-05,"D","Sarnia Sting",4,0,0,0,0,NA
"James McEwan",1997-03-15,"LW","Guelph Storm",7,0,0,0,0,NA
"Jared Steege",1996-01-07,"C","Kingston Frontenacs",4,0,0,0,0,NA
"Jesse Barwell",1997-05-08,"C","Saginaw Spirit",4,0,0,0,0,NA
"Jesse Saban",1997-01-14,"D","Belleville Bulls",3,0,0,0,0,NA
"Joe Manchurek",1996-08-10,"LW","Oshawa Generals",12,0,0,0,0,0
"Jonah Gadjovich",1998-10-12,"LW","Owen Sound Attack",3,0,0,0,0,NA
"Jonathan Ang",1998-01-31,"C","Peterborough Petes",5,0,0,0,0,0
"Josh Carrick",1996-01-24,"D","Barrie Colts",4,0,0,0,0,NA
"Josh MacDonald",1994-03-26,"RW","Peterborough Petes",5,0,0,0,0,NA
"Joshua Chapman",1994-11-17,"D","Sarnia Sting",5,0,0,0,0,NA
"Justin Lemcke",1997-02-13,"D","Belleville Bulls",4,0,0,0,0,NA
"Kenny Huether",1997-08-06,"RW","Oshawa Generals",2,0,0,0,0,NA
"Kris Bennett",1996-01-06,"C","Saginaw Spirit",4,0,0,0,0,NA
"Kyle Pettit",1996-01-19,"C","Erie Otters",3,0,0,0,0,NA
"Kyle Rhodes",1997-12-25,"D","Guelph Storm",9,0,0,0,0,NA
"Levi Tetrault",1998-02-05,"D","Guelph Storm",2,0,0,0,0,NA
"Logan DeNoble",1997-10-15,"C","Peterborough Petes",5,0,0,0,0,NA
"Luke Burghardt",1998-05-12,"RW","Guelph Storm",4,0,0,0,0,NA
"Marc Stevens",1996-03-01,"C","Guelph Storm",9,0,0,0,0,0
"Marcus Crawford",1997-03-21,"D","Saginaw Spirit",3,0,0,0,0,NA
"Mark Bzowey",1997-03-14,"C","Kitchener Rangers",5,0,0,0,0,NA
"Matt  Spencer",1997-03-24,"D","Peterborough Petes",5,0,0,0,0,0
"Matt Gillard",1996-08-30,"LW","Niagara IceDogs",1,0,0,0,0,NA
"Matt Hotchkiss",1998-02-06,"C","Guelph Storm",9,0,0,0,0,NA
"Matt Luff",1997-05-05,"RW","Belleville Bulls",4,0,0,0,0,0
"Matthew Timms",1998-05-12,"D","Peterborough Petes",5,0,0,0,0,0
"Maurizio Colella",1997-03-21,"LW","Belleville Bulls",3,0,0,0,0,NA
"Mike Baird",1997-03-25,"LW","North Bay Battalion",15,0,0,0,0,NA
"Mike Vlajkov",1995-02-03,"D","Ottawa 67's",4,0,0,0,0,NA
"Mitchell Stephens",1997-02-05,"C","Saginaw Spirit",4,0,0,0,0,NA
"Mitchell Webb",1997-01-10,"LW","Saginaw Spirit",4,0,0,0,0,NA
"Nathan Billitier",1996-05-20,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Noah Bushnell",1997-05-30,"RW","Sarnia Sting",5,0,0,0,0,NA
"Noah Carroll",1997-12-02,"D","Guelph Storm",8,0,0,0,0,NA
"Patrick Fellows",1997-06-17,"LW","Erie Otters",17,0,0,0,0,NA
"Patrick White",1996-02-13,"LW","Sarnia Sting",3,0,0,0,0,NA
"Petrus Palmu",1997-07-16,"RW","Owen Sound Attack",5,0,0,0,0,0
"Ryan Foss",1996-01-27,"LW","Guelph Storm",3,0,0,0,0,NA
"Ryan Verbeek",1996-06-02,"LW","Kingston Frontenacs",4,0,0,0,0,NA
"Rylee McKinnon",1995-05-26,"D","Peterborough Petes",2,0,0,0,0,NA
"Sam Field",1998-02-04,"RW","Kingston Frontenacs",3,0,0,0,0,NA
"Samuel Schutt",1994-04-13,"LW","Kingston Frontenacs",4,0,0,0,0,NA
"Shaun Bily",1998-02-22,"C","Erie Otters",13,0,0,0,0,NA
"Shawn Tessier",1996-05-10,"D","Kingston Frontenacs",4,0,0,0,0,NA
"Sonny Hertzberg",1995-04-21,"D","Oshawa Generals",4,0,0,0,0,NA
"Spencer Watson",1996-04-25,"RW","Kingston Frontenacs",4,0,0,0,0,0
"Stephen Templeton",1997-01-26,"D","Oshawa Generals",6,0,0,0,0,NA
"Steven Varga",1995-01-18,"D","Peterborough Petes",5,0,0,0,0,NA
"Tait Seguin",1995-03-21,"LW","London Knights",10,0,0,0,0,0
"Taylor Davis",1995-05-24,"D","Ottawa 67's",6,0,0,0,0,0
"Ted Nichol",1997-01-04,"C","Kingston Frontenacs",4,0,0,0,0,NA
"Thomas Schemitsch",1996-10-26,"D","Owen Sound Attack",5,0,0,0,0,0
"TJ Fergus",1997-03-25,"D","Erie Otters",10,0,0,0,0,NA
"Trent Fox",1997-07-16,"C","Belleville Bulls",4,0,0,0,0,NA
"Tye Felhaber",1998-08-05,"C","Saginaw Spirit",4,0,0,0,0,0
"Tyler Boston",1997-06-24,"C","Guelph Storm",8,0,0,0,0,NA
"Tyler Hill",1995-04-13,"LW","Guelph Storm",8,0,0,0,0,NA
"Tyler MacArthur",1997-05-25,"D","Owen Sound Attack",2,0,0,0,0,NA
"Tyler Nother",1998-02-07,"D","London Knights",6,0,0,0,0,NA
"Zach Nastasiuk",1995-03-30,"RW","Owen Sound Attack",5,0,0,0,0,0
"Zachary Core",1996-04-24,"D","Sarnia Sting",5,0,0,0,0,NA
"Zack Dorval",1998-04-20,"C","Kingston Frontenacs",2,0,0,0,0,NA
"Zack Pittman",1995-07-17,"","",6,0,0,0,0,NA
