"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Jake Dotchin",1994-03-24,"D","Owen Sound Attack",5,0,3,3,0.6,100
"Jamie Oleksiak",1992-12-21,"D","Niagara IceDogs",20,0,3,3,0.15,75
"Jason Shaw",1992-09-09,"D","Belleville Bulls",6,0,3,3,0.5,100
"Kyle Hope",1993-04-20,"D","Owen Sound Attack",5,3,0,3,0.6,100
"Luke Judson",1991-02-14,"RW","Belleville Bulls",6,1,2,3,0.5,75
"Marcus McIvor",1994-05-20,"D","Brampton Battalion",8,2,1,3,0.38,100
"Matt MacLeod",1993-07-13,"RW","Brampton Battalion",8,3,0,3,0.38,75
"Nicholas Foglia",1993-03-28,"C","Ottawa 67's",18,2,1,3,0.17,100
"Norm Ezekiel",1991-03-17,"RW","Barrie Colts",13,1,2,3,0.23,100
"Philip Lane",1992-05-29,"RW","Brampton Battalion",8,2,1,3,0.38,60
"Reid Boucher",1993-09-08,"LW","Sarnia Sting",6,2,1,3,0.5,100
"Remy Giftopoulos",1993-01-13,"LW","Ottawa 67's",18,1,2,3,0.17,75
"Scott Laughton",1994-05-30,"C","Oshawa Generals",6,1,2,3,0.5,60
"Steven Beyers",1992-06-12,"RW","Barrie Colts",7,0,3,3,0.43,50
"Tanner Richard",1993-04-06,"LW","Guelph Storm",6,1,2,3,0.5,60
"Tommy Hughes",1992-04-07,"D","London Knights",19,1,2,3,0.16,75
"Adam Bateman",1995-01-05,"D","Windsor Spitfires",4,0,2,2,0.5,100
"Alex Lepkowski",1993-04-08,"D","Barrie Colts",13,1,1,2,0.15,67
"Andrew Crescenzi",1992-07-29,"C","Kitchener Rangers",15,0,2,2,0.13,18
"Austen Brassard",1993-01-14,"RW","Belleville Bulls",6,1,1,2,0.33,100
"Brendan Gaunce",1994-03-25,"C","Belleville Bulls",6,0,2,2,0.33,67
"Brett Cook",1991-03-21,"D","London Knights",19,0,2,2,0.11,67
"Brett Thompson",1991-01-31,"C","Sarnia Sting",6,2,0,2,0.33,40
"Brett Welychka",1994-03-03,"C","London Knights",4,1,1,2,0.5,100
"Cameron Brace",1993-04-08,"RW","Owen Sound Attack",5,1,1,2,0.4,29
"Carter Sandlak",1993-05-18,"LW","Belleville Bulls",6,0,2,2,0.33,100
"Chris Bigras",1995-02-22,"D","Owen Sound Attack",5,1,1,2,0.4,40
"Christian Thomas",1992-05-26,"RW","Oshawa Generals",6,2,0,2,0.33,50
"Cody McNaughton",1992-10-16,"RW","Guelph Storm",6,2,0,2,0.33,67
"Colin MacDonald",1992-04-16,"D","Plymouth Whalers",13,1,1,2,0.15,100
"Craig Hottot",1992-02-15,"RW","Sarnia Sting",6,1,1,2,0.33,100
"Daniil Zharkov",1994-02-06,"LW","Belleville Bulls",6,1,1,2,0.33,67
"Dylan Blujus",1994-01-22,"D","Brampton Battalion",8,1,1,2,0.25,40
"Eric Locke",1993-11-21,"C","Saginaw Spirit",12,1,1,2,0.17,50
"Erik Bradford",1994-10-19,"C","Barrie Colts",13,2,0,2,0.15,67
"Grant Webermin",1994-02-24,"D","Saginaw Spirit",6,0,2,2,0.33,100
"Ian Watters",1991-12-27,"LW","Brampton Battalion",8,0,2,2,0.25,40
"Jake Worrad",1993-01-10,"D","Belleville Bulls",6,1,1,2,0.33,100
"Jamie Devane",1991-02-20,"LW","Plymouth Whalers",13,1,1,2,0.15,67
"Jamie Lewis",1994-08-22,"C","Brampton Battalion",8,2,0,2,0.25,100
"Jordan Mayer",1991-08-24,"C","Belleville Bulls",6,1,1,2,0.33,100
"Josh Sterk",1995-01-17,"C","Kitchener Rangers",16,0,2,2,0.12,100
"Julian Melchiori",1991-12-06,"D","Oshawa Generals",6,1,1,2,0.33,67
"Keevin Cutting",1992-09-22,"D","Owen Sound Attack",5,0,2,2,0.4,100
"Kristoff Kontos",1993-12-06,"C","Mississauga St. Michaels Majors",6,1,1,2,0.33,67
"Luke Mercer",1994-04-30,"D","Niagara IceDogs",20,0,2,2,0.1,100
"Matt Petgrave",1992-01-29,"D","Oshawa Generals",6,0,2,2,0.33,67
"Max Iafrate",1994-03-28,"D","Kitchener Rangers",16,2,0,2,0.12,100
"Michael Curtis",1993-01-26,"LW","Belleville Bulls",6,2,0,2,0.33,67
"Michael Whaley",1993-04-11,"C","Plymouth Whalers",13,1,1,2,0.15,67
"Nathan Chiarlitti",1992-02-04,"D","Sarnia Sting",6,1,1,2,0.33,100
"Radek Faksa",1994-01-09,"C","Kitchener Rangers",13,1,1,2,0.15,33
"Ryan Van Stralen",1993-11-10,"LW","Ottawa 67's",18,1,1,2,0.11,100
"Scott Kosmachuk",1994-01-24,"RW","Guelph Storm",6,0,2,2,0.33,40
"Sean Callaghan",1994-02-08,"D","Ottawa 67's",17,0,2,2,0.12,100
"Sergey Kuptsov",1994-10-06,"RW","Mississauga St. Michaels Majors",6,0,2,2,0.33,100
"Shayne Rover",1992-01-13,"D","Niagara IceDogs",20,0,2,2,0.1,100
"Terry Trafford",1994-02-14,"C","Saginaw Spirit",12,1,1,2,0.17,100
"Tyler Bertuzzi",1995-02-24,"LW","Guelph Storm",6,0,2,2,0.33,100
"Zack Mitchell",1993-01-07,"RW","Guelph Storm",6,0,2,2,0.33,50
"Alex Basso",1993-06-15,"D","Sarnia Sting",6,0,1,1,0.17,100
"Alex Galchenyuk",1994-02-12,"C","Sarnia Sting",6,1,0,1,0.17,25
"Andrew Goldberg",1994-11-09,"RW","Mississauga St. Michaels Majors",6,0,1,1,0.17,100
"Andy Bathgate",1991-02-26,"C","Plymouth Whalers",13,1,0,1,0.08,12
"Anthony DeAngelo",1995-10-24,"D","Sarnia Sting",6,1,0,1,0.17,100
"Ben Johnson",1994-06-07,"LW","Windsor Spitfires",4,0,1,1,0.25,50
"Brady Austin",1993-06-16,"D","Belleville Bulls",6,1,0,1,0.17,100
"Brandon Devlin",1994-04-27,"D","Windsor Spitfires",3,0,1,1,0.33,100
"Brayden Rose",1993-01-29,"D","Owen Sound Attack",5,0,1,1,0.2,100
"Brent Pedersen",1995-07-05,"LW","Kitchener Rangers",16,0,1,1,0.06,100
"Brock McGinn",1994-02-02,"LW","Guelph Storm",6,1,0,1,0.17,50
"Brody Silk",1994-11-30,"LW","Sudbury Wolves",4,0,1,1,0.25,100
"Charlie Dodero",1992-10-01,"D","Sudbury Wolves",4,0,1,1,0.25,100
"Chris Buonomo",1992-04-23,"D","Barrie Colts",13,0,1,1,0.08,33
"Chris Marchese",1994-02-23,"LW","Windsor Spitfires",4,1,0,1,0.25,100
"Cody Payne",1994-01-14,"RW","Plymouth Whalers",9,0,1,1,0.11,100
"Colin Suellentrop",1993-06-10,"D","Oshawa Generals",6,0,1,1,0.17,50
"Curtis Meighan",1994-03-27,"C","Kitchener Rangers",15,1,0,1,0.07,100
"Daniel Zweep",1992-04-22,"LW","Owen Sound Attack",5,1,0,1,0.2,100
"David Corrente",1991-05-03,"D","Mississauga St. Michaels Majors",6,0,1,1,0.17,100
"Derek Froats",1992-05-21,"LW","Brampton Battalion",8,1,0,1,0.12,100
"Derek Hartwick",1992-04-12,"D","Barrie Colts",8,1,0,1,0.12,100
"Emerson Clark",1992-12-17,"LW","Oshawa Generals",6,1,0,1,0.17,100
"Geoffrey Schemitsch",1992-04-01,"D","Oshawa Generals",6,0,1,1,0.17,33
"Holden Cook",1994-07-28,"RW","Owen Sound Attack",5,0,1,1,0.2,100
"Hunter Garlent",1995-02-04,"C","Guelph Storm",6,0,1,1,0.17,100
"Jacob Ringuette",1994-06-03,"D","Saginaw Spirit",12,0,1,1,0.08,50
"Jamie Wise",1991-04-05,"LW","Mississauga St. Michaels Majors",6,0,1,1,0.17,25
"Jeff Braithwaite",1992-03-02,"D","Windsor Spitfires",4,0,1,1,0.25,100
"Joseph Blandisi",1994-07-18,"C","Owen Sound Attack",5,0,1,1,0.2,100
"Josh McFadden",1991-05-23,"D","Sudbury Wolves",4,0,1,1,0.25,50
"Joshua Leivo",1993-05-26,"LW","Sudbury Wolves",4,1,0,1,0.25,33
"Keli Grant",1993-05-25,"RW","Kitchener Rangers",14,0,1,1,0.07,100
"Kerby Rychel",1994-10-07,"LW","Windsor Spitfires",4,1,0,1,0.25,50
"Kevin Raine",1993-05-28,"D","London Knights",13,0,1,1,0.08,100
"Mac Nichol",1993-03-03,"D","Guelph Storm",6,0,1,1,0.17,100
"Matt Finn",1994-02-24,"D","Guelph Storm",6,0,1,1,0.17,50
"Michael Clarke",1994-04-29,"C","Windsor Spitfires",4,1,0,1,0.25,100
"Michal Cajkovsky",1992-05-06,"D","Ottawa 67's",18,0,1,1,0.06,20
"Mika Partanen",1992-10-18,"LW","Mississauga St. Michaels Majors",6,1,0,1,0.17,25
"Nail Yakupov",1993-10-06,"RW","Sarnia Sting",6,1,0,1,0.17,20
"Nathan Pancel",1994-01-05,"LW","Sudbury Wolves",4,1,0,1,0.25,50
"Nick Czinder",1992-06-12,"RW","Windsor Spitfires",4,1,0,1,0.25,50
"Nick Malysa",1993-04-11,"D","Plymouth Whalers",13,0,1,1,0.08,100
"Patrik Machac",1994-04-23,"C","Brampton Battalion",8,0,1,1,0.12,50
"Ryan O'Connor",1992-01-12,"D","Barrie Colts",6,1,0,1,0.17,50
"Ryan Spooner",1992-01-30,"C","Sarnia Sting",6,0,1,1,0.17,33
"Saverio Posa",1992-01-05,"D","Windsor Spitfires",4,0,1,1,0.25,100
"Scott Simmonds",1993-08-29,"LW","Belleville Bulls",6,0,1,1,0.17,100
"Spenser Cobbold",1994-08-13,"LW","Mississauga St. Michaels Majors",6,1,0,1,0.17,100
"Stephen Silas",1992-06-26,"D","Belleville Bulls",6,1,0,1,0.17,100
"Stuart Percy",1993-05-18,"D","Mississauga St. Michaels Majors",6,1,0,1,0.17,50
"Trevor Carrick",1994-07-04,"D","Mississauga St. Michaels Majors",6,1,0,1,0.17,100
"Trevor Petersen",1994-10-09,"LW","Niagara IceDogs",8,1,0,1,0.12,100
"Tyler J. Brown",1991-04-04,"LW","Sarnia Sting",6,1,0,1,0.17,100
"Zach Nastasiuk",1995-03-30,"RW","Owen Sound Attack",5,1,0,1,0.2,100
"Adam Bignell",1994-03-24,"D","Belleville Bulls",6,0,0,0,0,NA
"Adrian Robertson",1991-05-31,"D","Sarnia Sting",6,0,0,0,0,NA
"Alex Cord",1992-04-17,"D","Mississauga St. Michaels Majors",6,0,0,0,0,0
"Alex Yuill",1995-05-27,"D","Barrie Colts",8,0,0,0,0,NA
"Andreas Tsogkas",1993-08-13,"RW","Brampton Battalion",2,0,0,0,0,NA
"Andres Kopstals",1994-02-14,"C","Mississauga St. Michaels Majors",5,0,0,0,0,NA
"Andrey Kuchin",1991-02-11,"LW","Sudbury Wolves",1,0,0,0,0,NA
"Andrey Pedan",1993-07-03,"D","Guelph Storm",6,0,0,0,0,0
"Artur Gavrus",1994-01-03,"C","Owen Sound Attack",1,0,0,0,0,NA
"Barclay Goodrow",1993-02-26,"RW","Brampton Battalion",8,0,0,0,0,0
"Beau Schmitz",1991-03-26,"D","Plymouth Whalers",7,0,0,0,0,NA
"Brady Vail",1994-03-11,"C","Windsor Spitfires",4,0,0,0,0,NA
"Branden Morris",1992-03-31,"D","Belleville Bulls",4,0,0,0,0,NA
"Brandon Francisco",1993-02-11,"LW","Kitchener Rangers",7,0,0,0,0,NA
"Brandon Lesway",1994-03-24,"RW","Kitchener Rangers",10,0,0,0,0,NA
"Brandon Robinson",1995-10-13,"LW","Brampton Battalion",6,0,0,0,0,0
"Brendan Bell",1994-03-17,"LW","Barrie Colts",13,0,0,0,0,NA
"Brendan Childerley",1992-06-22,"RW","Owen Sound Attack",5,0,0,0,0,NA
"Brendan McCann",1993-02-23,"LW","Windsor Spitfires",4,0,0,0,0,NA
"Brenden Miller",1994-03-29,"D","Brampton Battalion",8,0,0,0,0,0
"Brett Foy",1993-01-15,"C","Mississauga St. Michaels Majors",6,0,0,0,0,NA
"Brian Hughes",1993-02-25,"C","Oshawa Generals",5,0,0,0,0,NA
"Chad Thibodeau",1993-03-15,"LW","Sudbury Wolves",3,0,0,0,0,NA
"Chris Albertini",1993-01-16,"D","Plymouth Whalers",1,0,0,0,0,NA
"Cody Brown",1993-06-20,"RW","Barrie Colts",2,0,0,0,0,NA
"Cole Cassels",1995-05-04,"C","Oshawa Generals",6,0,0,0,0,0
"Connor Jarvis",1994-08-27,"C","Brampton Battalion",8,0,0,0,0,NA
"Connor Murphy",1993-03-26,"D","Sarnia Sting",6,0,0,0,0,0
"Cory Genovese",1994-10-14,"D","Kitchener Rangers",16,0,0,0,0,NA
"Craig Duininck",1993-04-29,"D","Sarnia Sting",6,0,0,0,0,NA
"Curtis Crombeen",1993-02-12,"D","Plymouth Whalers",13,0,0,0,0,NA
"Daniel Broussard",1991-01-09,"D","Ottawa 67's",4,0,0,0,0,NA
"Daniel Catenacci",1993-03-09,"C","Owen Sound Attack",5,0,0,0,0,0
"Daniel Maggio",1991-03-04,"D","Oshawa Generals",6,0,0,0,0,NA
"Daniel Poliziani",1993-05-14,"D","Guelph Storm",5,0,0,0,0,NA
"Daniel Walsh",1994-01-30,"LW","Ottawa 67's",1,0,0,0,0,NA
"Danny Vanderwiel",1995-02-17,"LW","Plymouth Whalers",13,0,0,0,0,NA
"David Perklin",1995-03-03,"LW","Saginaw Spirit",11,0,0,0,0,NA
"Derek Holden",1991-01-21,"D","Windsor Spitfires",4,0,0,0,0,0
"Derek Schoenmakers",1992-04-17,"RW","Sudbury Wolves",4,0,0,0,0,0
"Devon Rymarchuk",1994-02-09,"LW","Owen Sound Attack",5,0,0,0,0,NA
"Doug Harvey",1993-01-14,"LW","Mississauga St. Michaels Majors",4,0,0,0,0,NA
"Dylan Corson",1994-03-01,"C","Belleville Bulls",3,0,0,0,0,NA
"Dylan DeMelo",1993-05-01,"D","Mississauga St. Michaels Majors",6,0,0,0,0,0
"Dylan MacDonald",1993-03-05,"D","Plymouth Whalers",11,0,0,0,0,NA
"Dylan Smoskowitz",1993-02-11,"C","Barrie Colts",13,0,0,0,0,NA
"Eric Diodati",1993-02-15,"D","Mississauga St. Michaels Majors",6,0,0,0,0,NA
"Frank Corrado",1993-03-26,"D","Sudbury Wolves",4,0,0,0,0,NA
"Hunter Smith",1995-09-11,"RW","Windsor Spitfires",2,0,0,0,0,NA
"J.P. Labardo",1992-02-24,"C","Oshawa Generals",6,0,0,0,0,NA
"Jack Kuzmyk",1993-09-28,"D","Sarnia Sting",2,0,0,0,0,NA
"Jacob Harris",1995-02-02,"C","Sudbury Wolves",4,0,0,0,0,NA
"Jay Gilbert",1991-08-15,"D","Owen Sound Attack",5,0,0,0,0,0
"Jeff Corbett",1994-09-20,"D","Sudbury Wolves",4,0,0,0,0,NA
"Jesse Young",1994-02-28,"D","Kitchener Rangers",16,0,0,0,0,NA
"Jimmy Lodge",1995-03-05,"C","Saginaw Spirit",11,0,0,0,0,NA
"Joel Wigle",1994-02-14,"RW","Niagara IceDogs",19,0,0,0,0,NA
"John Bowen",1994-05-03,"D","Windsor Spitfires",2,0,0,0,0,NA
"John Urbanic",1995-04-24,"RW","Oshawa Generals",1,0,0,0,0,NA
"Jonathan Laser",1994-08-17,"D","Barrie Colts",7,0,0,0,0,NA
"Jordan Auld",1993-01-16,"D","Brampton Battalion",8,0,0,0,0,NA
"Jordan Maletta",1995-04-30,"RW","Windsor Spitfires",4,0,0,0,0,0
"Jordan Subban",1995-03-03,"D","Belleville Bulls",5,0,0,0,0,NA
"Josh Brown",1994-01-21,"D","Oshawa Generals",2,0,0,0,0,NA
"Josh Burnside",1995-02-11,"LW","Mississauga St. Michaels Majors",6,0,0,0,0,NA
"Josh Graves",1992-09-26,"LW","Oshawa Generals",6,0,0,0,0,NA
"Julian Luciani",1992-02-11,"D","Sarnia Sting",1,0,0,0,0,NA
"Justice Dundas",1994-05-02,"LW","Sarnia Sting",3,0,0,0,0,NA
"Justin Auger",1994-05-14,"RW","Guelph Storm",6,0,0,0,0,NA
"Justin Rasmussen",1993-03-09,"C","Mississauga St. Michaels Majors",2,0,0,0,0,NA
"Justin Sefton",1993-04-14,"D","Sudbury Wolves",4,0,0,0,0,NA
"Kurtis Gabriel",1993-04-20,"RW","Owen Sound Attack",4,0,0,0,0,NA
"Mackenzie Braid",1993-01-16,"D","Sudbury Wolves",4,0,0,0,0,NA
"Mathew Campagna",1994-03-09,"C","Sudbury Wolves",4,0,0,0,0,NA
"Michael MacDonald",1991-05-22,"C","Sudbury Wolves",4,0,0,0,0,NA
"Michael Sgarbossa",1992-07-25,"C","Sudbury Wolves",4,0,0,0,0,0
"Mike Vlajkov",1995-02-03,"D","Ottawa 67's",12,0,0,0,0,0
"Milan Doudera",1993-01-01,"D","Niagara IceDogs",2,0,0,0,0,NA
"Mitchell Dempsey",1995-02-27,"LW","Plymouth Whalers",5,0,0,0,0,NA
"Mitchell Klie",1995-03-20,"C","Barrie Colts",4,0,0,0,0,NA
"Nicholas Baptiste",1995-08-04,"RW","Sudbury Wolves",4,0,0,0,0,NA
"Nick Ebert",1994-05-11,"D","Windsor Spitfires",4,0,0,0,0,0
"Nick Moutrey",1995-06-24,"RW","Saginaw Spirit",12,0,0,0,0,NA
"Nick Quinn",1992-06-12,"D","Oshawa Generals",4,0,0,0,0,NA
"Nickolas Latta",1993-10-05,"C","Sarnia Sting",6,0,0,0,0,NA
"Patrick Watling",1993-09-26,"C","Guelph Storm",6,0,0,0,0,NA
"Ramon Lopez",1995-04-04,"D","Saginaw Spirit",8,0,0,0,0,NA
"Reid McNeill",1992-04-29,"D","Barrie Colts",13,0,0,0,0,NA
"Ryan Duhaime",1994-02-19,"D","Mississauga St. Michaels Majors",6,0,0,0,0,NA
"Ryan Hanes",1992-01-29,"D","Sudbury Wolves",4,0,0,0,0,NA
"Ryan Shipley",1994-03-03,"D","Ottawa 67's",13,0,0,0,0,NA
"Sam  Studnicka",1995-01-15,"RW","Windsor Spitfires",4,0,0,0,0,NA
"Sam Povorozniouk",1995-02-11,"C","Saginaw Spirit",1,0,0,0,0,NA
"Samuel Schutt",1994-04-13,"RW","Sudbury Wolves",4,0,0,0,0,NA
"Scott Sabourin",1992-07-30,"RW","Oshawa Generals",6,0,0,0,0,NA
"Scott Teskey",1995-05-04,"RW","Mississauga St. Michaels Majors",1,0,0,0,0,NA
"Spencer Turcotte",1994-02-17,"RW","Guelph Storm",2,0,0,0,0,NA
"Stephen Alonge",1993-03-21,"RW","Windsor Spitfires",4,0,0,0,0,NA
"Stephen Gaskin",1991-02-11,"D","Guelph Storm",6,0,0,0,0,0
"Taylor Fielding",1994-01-01,"RW","Ottawa 67's",16,0,0,0,0,NA
"Ty Bilcke",1994-04-23,"RW","Windsor Spitfires",1,0,0,0,0,NA
"Vadim Khlopotov",1994-04-22,"LW","Saginaw Spirit",1,0,0,0,0,NA
"Zac Leslie",1994-01-31,"D","Guelph Storm",5,0,0,0,0,NA
"Zach Bell",1993-02-13,"D","Brampton Battalion",8,0,0,0,0,0
"Zach Hall",1993-04-29,"C","Barrie Colts",2,0,0,0,0,NA
"Zack MacQueen",1991-08-29,"C","Windsor Spitfires",4,0,0,0,0,0
